timestamp,open,high,low,close,bid,ask,volume_base,volume_quote,trade_count,spread,volatility
2024-01-01T07:36:00,10021.15,10086.03,9067.52,9067.52,9065.12,9069.92,1569,14231331,203,4.81,0.020000
2024-01-01T07:37:00,9067.52,10021.16,8936.37,10021.16,10018.50,10023.82,1706,17096968,201,5.31,0.020000
2024-01-01T07:38:00,10021.16,10073.94,9067.52,9067.52,9065.12,9069.92,1584,14366144,225,4.81,0.020000
2024-01-01T07:39:00,9067.52,10021.15,8976.66,10021.15,10018.50,10023.80,2035,20393202,242,5.31,0.020000
2024-01-01T07:40:00,10021.15,10074.08,9067.51,9067.51,9065.10,9069.92,1379,12510318,178,4.81,0.020000
2024-01-01T07:41:00,9067.51,10021.16,8946.08,10021.16,10018.50,10023.82,1319,13222532,182,5.31,0.020000
2024-01-01T07:42:00,10021.16,10100.01,9067.51,9067.51,9065.10,9069.92,1694,15368542,226,4.81,0.020000
2024-01-01T07:43:00,9067.51,10021.15,8959.06,10021.15,10018.50,10023.80,1724,17280267,237,5.31,0.020000
2024-01-01T07:44:00,10021.15,10071.79,9067.51,9067.51,9065.10,9069.92,1638,14860416,235,4.81,0.020000
2024-01-01T07:45:00,9067.51,10021.14,8998.97,10021.14,10018.48,10023.80,1372,13756453,194,5.31,0.020000
2024-01-01T07:46:00,10021.14,10124.14,9067.51,9067.51,9065.10,9069.92,1524,13825982,197,4.81,0.020000
2024-01-01T07:47:00,9067.51,10021.14,8996.05,10021.14,10018.48,10023.80,1582,15854974,201,5.31,0.020000
2024-01-01T07:48:00,10021.14,10139.61,9067.50,9067.50,9065.11,9069.89,1711,15521451,219,4.78,0.018274
2024-01-01T07:49:00,9067.50,10021.14,9012.11,10021.14,10018.48,10023.80,1421,14249970,200,5.31,0.020000
2024-01-01T07:50:00,10021.14,10118.74,9067.49,9067.49,9065.10,9069.88,1347,12222599,194,4.79,0.019184
2024-01-01T07:51:00,9067.49,10021.12,9009.14,10021.12,10018.46,10023.78,1629,16325060,219,5.31,0.020000
2024-01-01T07:52:00,10021.12,10107.71,9067.48,9067.48,9065.08,9069.88,1596,14480083,190,4.79,0.018854
2024-01-01T07:53:00,9067.48,10021.12,9014.38,10021.12,10018.46,10023.78,1530,15340908,197,5.31,0.020000
2024-01-01T07:54:00,10021.12,10122.07,9067.49,9067.49,9065.08,9069.90,1405,12748425,205,4.81,0.020000
2024-01-01T07:55:00,9067.49,10021.13,8971.90,10021.13,10018.48,10023.78,1650,16537416,209,5.31,0.020000
2024-01-01T07:56:00,10021.13,10169.55,9067.50,9067.50,9065.10,9069.90,1573,14271711,206,4.81,0.020000
2024-01-01T07:57:00,9067.50,10021.13,9020.69,10021.13,10018.48,10023.78,1402,14054749,217,5.31,0.020000
2024-01-01T07:58:00,10021.13,10134.19,9067.50,9067.50,9065.10,9069.90,1517,13755545,200,4.81,0.020000
2024-01-01T07:59:00,9067.50,10021.14,8955.50,10021.14,10018.48,10023.80,1580,15836240,222,5.31,0.020000
2024-01-01T08:00:00,10021.14,10152.77,9067.50,9067.50,9065.10,9069.90,1308,11863832,199,4.81,0.020000
2024-01-01T08:01:00,9067.50,10021.14,8951.52,10021.14,10018.48,10023.80,1592,15957129,216,5.31,0.020000
2024-01-01T08:02:00,10021.14,10152.56,9067.50,9067.50,9065.10,9069.90,1416,12840978,187,4.81,0.020000
2024-01-01T08:03:00,9067.50,10021.13,8951.78,10021.13,10018.48,10023.78,1573,15770554,184,5.31,0.020000
2024-01-01T08:04:00,10021.13,10091.22,9067.48,9067.48,9065.08,9069.88,1079,9784548,149,4.81,0.020000
2024-01-01T08:05:00,9067.48,10021.11,8937.51,10021.11,10018.46,10023.76,1492,14952633,205,5.31,0.020000
2024-01-01T08:06:00,10021.11,10090.39,9067.48,9067.48,9065.09,9069.87,1372,12448944,193,4.78,0.018354
2024-01-01T08:07:00,9067.48,10021.12,9004.81,10021.12,10018.46,10023.78,1749,17536597,236,5.31,0.020000
2024-01-01T08:08:00,10021.12,10104.48,9067.49,9067.49,9065.08,9069.90,1735,15733591,212,4.81,0.020000
2024-01-01T08:09:00,9067.49,10021.12,8988.78,10021.12,10018.46,10023.78,1377,13803905,189,5.31,0.020000
2024-01-01T08:10:00,10021.12,10109.97,9067.49,9067.49,9065.08,9069.90,1190,10791636,148,4.81,0.020000
2024-01-01T08:11:00,9067.49,10021.14,8977.16,10021.14,10018.48,10023.80,1545,15487108,195,5.31,0.020000
2024-01-01T08:12:00,10021.14,10151.52,9067.50,9067.50,9065.10,9069.90,1311,11887620,186,4.81,0.020000
2024-01-01T08:13:00,9067.50,10021.14,9015.00,10021.14,10018.48,10023.80,1368,13710700,164,5.31,0.020000
2024-01-01T08:14:00,10021.14,10103.43,9067.50,9067.50,9065.10,9069.90,1467,13304583,204,4.81,0.020000
2024-01-01T08:15:00,9067.50,10021.13,8962.24,10021.13,10018.48,10023.78,1736,17398461,241,5.31,0.020000
2024-01-01T08:16:00,10021.13,10140.36,9067.49,9067.49,9065.08,9069.90,1638,14855486,199,4.81,0.020000
2024-01-01T08:17:00,9067.49,10021.13,9018.32,10021.13,10018.48,10023.78,1432,14358920,190,5.31,0.020000
2024-01-01T08:18:00,10021.13,10093.58,9067.50,9067.50,9065.10,9069.90,1735,15736221,240,4.79,0.018669
2024-01-01T08:19:00,9067.50,10021.15,8936.21,10021.15,10018.50,10023.80,1639,16431194,218,5.31,0.020000
2024-01-01T08:20:00,10021.15,10151.53,9067.51,9067.51,9065.10,9069.92,1671,15155527,221,4.81,0.020000
2024-01-01T08:21:00,9067.51,10021.15,8935.78,10021.15,10018.50,10023.80,1704,17082238,221,5.31,0.020000
2024-01-01T08:22:00,10021.15,10074.74,9067.52,9067.52,9065.12,9069.92,1438,13048124,180,4.81,0.020000
2024-01-01T08:23:00,9067.52,10021.15,8951.59,10021.15,10018.50,10023.80,1652,16561508,213,5.31,0.020000
2024-01-01T08:24:00,10021.15,10131.89,9067.51,9067.51,9065.10,9069.92,1358,12314780,198,4.81,0.020000
2024-01-01T08:25:00,9067.51,10021.15,8938.28,10021.15,10018.50,10023.80,1728,17318939,223,5.31,0.019674
2024-01-01T08:26:00,10021.15,10124.31,9067.51,9067.51,9065.10,9069.92,1540,13965643,211,4.81,0.020000
2024-01-01T08:27:00,9067.51,10021.15,8963.28,10021.15,10018.50,10023.80,1615,16189918,207,5.31,0.020000
2024-01-01T08:28:00,10021.15,10121.27,9067.52,9067.52,9065.12,9069.92,1531,13883813,194,4.81,0.020000
2024-01-01T08:29:00,9067.52,10021.15,8971.25,10021.15,10018.50,10023.80,1658,16617168,211,5.31,0.020000
2024-01-01T08:30:00,10021.15,10167.46,9067.51,9067.51,9065.11,9069.91,1461,13250754,185,4.80,0.019513
2024-01-01T08:31:00,9067.51,10021.15,8939.07,10021.15,10018.50,10023.80,1544,15476194,190,5.31,0.020000
2024-01-01T08:32:00,10021.15,10116.55,9067.52,9067.52,9065.12,9069.92,1736,15750025,223,4.81,0.020000
2024-01-01T08:33:00,9067.52,10021.16,8984.76,10021.16,10018.51,10023.81,1662,16656714,213,5.30,0.019314
2024-01-01T08:34:00,10021.16,10103.30,9067.53,9067.53,9065.12,9069.94,1226,11124638,163,4.81,0.020000
2024-01-01T08:35:00,9067.53,10021.17,9016.30,10021.17,10018.52,10023.82,1455,14581106,202,5.31,0.020000
2024-01-01T08:36:00,10021.17,10142.61,9067.54,9067.54,9065.14,9069.94,1589,14415400,199,4.81,0.020000
2024-01-01T08:37:00,9067.54,10021.18,8964.37,10021.18,10018.52,10023.84,1363,13661477,190,5.31,0.020000
2024-01-01T08:38:00,10021.18,10091.43,9067.54,9067.54,9065.14,9069.94,1733,15714425,228,4.81,0.020000
2024-01-01T08:39:00,9067.54,10021.17,8950.53,10021.17,10018.52,10023.82,1572,15755016,223,5.31,0.020000
2024-01-01T08:40:00,10021.17,10151.81,9067.53,9067.53,9065.12,9069.94,1653,14993287,218,4.81,0.020000
2024-01-01T08:41:00,9067.53,10021.17,8966.70,10021.17,10018.52,10023.82,1608,16117122,218,5.31,0.020000
2024-01-01T08:42:00,10021.17,10143.31,9067.54,9067.54,9065.14,9069.94,1566,14207065,207,4.81,0.020000
2024-01-01T08:43:00,9067.54,10021.18,8952.46,10021.18,10018.52,10023.84,1486,14891533,184,5.31,0.020000
2024-01-01T08:44:00,10021.18,10135.65,9067.55,9067.55,9065.14,9069.96,1363,12361392,194,4.81,0.020000
2024-01-01T08:45:00,9067.55,10021.19,8960.54,10021.19,10018.54,10023.84,1801,18056010,246,5.31,0.020000
2024-01-01T08:46:00,10021.19,10135.41,9067.55,9067.55,9065.14,9069.96,1231,11165559,171,4.81,0.020000
2024-01-01T08:47:00,9067.55,10021.19,8934.60,10021.19,10018.54,10023.84,1679,16826309,238,5.31,0.020000
2024-01-01T08:48:00,10021.19,10083.74,9067.54,9067.54,9065.14,9069.94,1433,12996294,202,4.81,0.020000
2024-01-01T08:49:00,9067.54,10021.17,9007.27,10021.17,10018.52,10023.82,1752,17564574,245,5.31,0.020000
2024-01-01T08:50:00,10021.17,10151.19,9067.53,9067.53,9065.14,9069.92,1539,13956452,202,4.78,0.018008
2024-01-01T08:51:00,9067.53,10021.18,8945.48,10021.18,10018.52,10023.84,1758,17623824,217,5.31,0.020000
2024-01-01T08:52:00,10021.18,10083.83,9067.54,9067.54,9065.14,9069.94,1446,13115437,195,4.81,0.020000
2024-01-01T08:53:00,9067.54,10021.17,8973.83,10021.17,10018.52,10023.82,1538,15417443,196,5.31,0.020000
2024-01-01T08:54:00,10021.17,10086.73,9067.54,9067.54,9065.14,9069.94,1306,11843918,182,4.81,0.020000
2024-01-01T08:55:00,9067.54,10021.19,8956.86,10021.19,10018.54,10023.84,1358,13611878,183,5.31,0.020000
2024-01-01T08:56:00,10021.19,10153.99,9067.55,9067.55,9065.14,9069.96,1412,12809707,192,4.81,0.020000
2024-01-01T08:57:00,9067.55,10021.18,9018.09,10021.18,10018.52,10023.84,1383,13861544,187,5.31,0.020000
2024-01-01T08:58:00,10021.18,10148.14,9067.54,9067.54,9065.14,9069.94,1323,12002610,172,4.81,0.020000
2024-01-01T08:59:00,9067.54,10021.18,8964.26,10021.18,10018.52,10023.84,1540,15437399,198,5.31,0.020000
2024-01-01T09:00:00,10021.18,10159.18,9067.53,9067.53,9065.14,9069.92,1488,13497953,211,4.79,0.018907
2024-01-01T09:01:00,9067.53,10021.18,8949.23,10021.18,10018.52,10023.84,1418,14213300,191,5.31,0.020000
2024-01-01T09:02:00,10021.18,10072.85,9067.53,9067.53,9065.14,9069.92,1599,14507425,196,4.78,0.018418
2024-01-01T09:03:00,9067.53,10021.17,8978.28,10021.17,10018.52,10023.82,1741,17453445,203,5.31,0.020000
2024-01-01T09:04:00,10021.17,10143.26,9067.52,9067.52,9065.12,9069.92,1620,14694433,208,4.81,0.020000
2024-01-01T09:05:00,9067.52,10021.17,8944.13,10021.17,10018.52,10023.82,1523,15268868,205,5.31,0.020000
2024-01-01T09:06:00,10021.17,10117.44,9067.52,9067.52,9065.13,9069.91,1527,13848502,190,4.78,0.018098
2024-01-01T09:07:00,9067.52,10021.16,8979.89,10021.16,10018.50,10023.82,1655,16590526,197,5.31,0.020000
2024-01-01T09:08:00,10021.16,10100.35,9067.51,9067.51,9065.10,9069.92,1543,13994356,209,4.81,0.020000
2024-01-01T09:09:00,9067.51,10021.15,8966.38,10021.15,10018.50,10023.80,1848,18522570,266,5.31,0.020000
2024-01-01T09:10:00,10021.15,10104.07,9067.50,9067.50,9065.10,9069.90,1554,14099011,214,4.81,0.020000
2024-01-01T09:11:00,9067.50,10021.14,8993.81,10021.14,10018.48,10023.80,1359,13626215,176,5.31,0.020000
2024-01-01T09:12:00,10021.14,10121.23,9067.50,9067.50,9065.10,9069.90,1710,15510920,219,4.81,0.020000
2024-01-01T09:13:00,9067.50,10021.14,9021.59,10021.14,10018.49,10023.79,1478,14814731,196,5.30,0.019357
2024-01-01T09:14:00,10021.14,10092.80,9067.51,9067.51,9065.10,9069.92,1221,11076597,159,4.81,0.020000
2024-01-01T09:15:00,9067.51,10021.15,9017.59,10021.15,10018.50,10023.80,1550,15534970,190,5.31,0.020000
2024-01-01T09:16:00,10021.15,10118.41,9067.51,9067.51,9065.10,9069.92,1250,11342321,173,4.81,0.020000
2024-01-01T09:17:00,9067.51,10021.15,8945.36,10021.15,10018.50,10023.80,1673,16775395,225,5.31,0.020000
2024-01-01T09:18:00,10021.15,10147.80,9067.52,9067.52,9065.12,9069.92,1448,13133281,197,4.81,0.020000
2024-01-01T09:19:00,9067.52,10021.15,8985.86,10021.15,10018.50,10023.80,1496,14998583,192,5.31,0.020000
2024-01-01T09:20:00,10021.15,10078.63,9067.52,9067.52,9065.12,9069.92,1454,13184654,200,4.81,0.020000
2024-01-01T09:21:00,9067.52,10021.15,8952.87,10021.15,10018.50,10023.80,1994,19991019,254,5.31,0.020000
2024-01-01T09:22:00,10021.15,10083.17,9067.52,9067.52,9065.12,9069.92,1579,14317745,198,4.81,0.020000
2024-01-01T09:23:00,9067.52,10021.17,8986.46,10021.17,10018.52,10023.82,1405,14083609,178,5.31,0.020000
2024-01-01T09:24:00,10021.17,10146.93,9067.54,9067.54,9065.14,9069.94,1493,13538794,205,4.81,0.020000
2024-01-01T09:25:00,9067.54,10021.17,8976.03,10021.17,10018.52,10023.82,1539,15432373,215,5.31,0.020000
2024-01-01T09:26:00,10021.17,10104.65,9067.52,9067.52,9065.12,9069.92,1394,12643874,193,4.81,0.020000
2024-01-01T09:27:00,9067.52,10021.16,8980.75,10021.16,10018.50,10023.82,1425,14282291,204,5.31,0.020000
2024-01-01T09:28:00,10021.16,10132.71,9067.52,9067.52,9065.12,9069.92,1531,13885013,217,4.81,0.020000
2024-01-01T09:29:00,9067.52,10021.15,8932.36,10021.15,10018.50,10023.80,1408,14112490,175,5.31,0.020000
2024-01-01T09:30:00,10021.15,10146.44,9067.51,9067.51,9065.12,9069.90,1452,13173517,200,4.79,0.018825
2024-01-01T09:31:00,9067.51,10021.15,8957.91,10021.15,10018.50,10023.80,1809,18133262,244,5.31,0.020000
2024-01-01T09:32:00,10021.15,10138.78,9067.51,9067.51,9065.10,9069.92,1607,14576532,222,4.81,0.020000
2024-01-01T09:33:00,9067.51,10021.16,8978.94,10021.16,10018.52,10023.80,1303,13057945,194,5.28,0.018027
2024-01-01T09:34:00,10021.16,10073.93,9067.52,9067.52,9065.12,9069.92,1594,14459934,203,4.81,0.020000
2024-01-01T09:35:00,9067.52,10021.16,8934.49,10021.16,10018.50,10023.82,1279,12819267,184,5.31,0.020000
2024-01-01T09:36:00,10021.16,10143.56,9067.52,9067.52,9065.12,9069.92,1392,12626059,197,4.81,0.020000
2024-01-01T09:37:00,9067.52,10021.16,9006.72,10021.16,10018.50,10023.82,1384,13877205,182,5.31,0.020000
2024-01-01T09:38:00,10021.16,10086.08,9067.53,9067.53,9065.12,9069.94,1610,14602429,212,4.81,0.020000
2024-01-01T09:39:00,9067.53,10021.17,9019.33,10021.17,10018.52,10023.82,1516,15194520,188,5.31,0.020000
2024-01-01T09:40:00,10021.17,10102.71,9067.52,9067.52,9065.12,9069.92,1315,11924579,173,4.81,0.020000
2024-01-01T09:41:00,9067.52,10021.16,8959.57,10021.16,10018.50,10023.82,1680,16845476,221,5.31,0.020000
2024-01-01T09:42:00,10021.16,10155.59,9067.52,9067.52,9065.12,9069.92,1603,14538105,220,4.80,0.019544
2024-01-01T09:43:00,9067.52,10021.17,9022.12,10021.17,10018.53,10023.81,1620,16235082,211,5.28,0.017810
2024-01-01T09:44:00,10021.17,10137.64,9067.53,9067.53,9065.12,9069.94,1697,15393331,235,4.81,0.020000
2024-01-01T09:45:00,9067.53,10021.17,8993.74,10021.17,10018.52,10023.82,1840,18447256,248,5.31,0.020000
2024-01-01T09:46:00,10021.17,10106.78,9067.52,9067.52,9065.12,9069.92,1392,12630161,179,4.81,0.020000
2024-01-01T09:47:00,9067.52,10021.17,8956.81,10021.17,10018.52,10023.82,1351,13541585,184,5.31,0.020000
2024-01-01T09:48:00,10021.17,10084.30,9067.53,9067.53,9065.14,9069.92,1598,14495720,204,4.78,0.018200
2024-01-01T09:49:00,9067.53,10021.17,8986.36,10021.17,10018.54,10023.80,1948,19526958,253,5.26,0.016920
2024-01-01T09:50:00,10021.17,10100.23,9067.52,9067.52,9065.12,9069.92,1481,13435144,205,4.81,0.020000
2024-01-01T09:51:00,9067.52,10021.16,8958.26,10021.16,10018.50,10023.82,1670,16737029,209,5.31,0.020000
2024-01-01T09:52:00,10021.16,10150.97,9067.52,9067.52,9065.12,9069.92,1471,13344436,206,4.81,0.020000
2024-01-01T09:53:00,9067.52,10021.16,9013.16,10021.16,10018.51,10023.81,1405,14081858,177,5.30,0.019284
2024-01-01T09:54:00,10021.16,10153.28,9067.53,9067.53,9065.12,9069.94,1508,13674818,212,4.81,0.020000
2024-01-01T09:55:00,9067.53,10021.18,8949.23,10021.18,10018.52,10023.84,1662,16662811,191,5.31,0.020000
2024-01-01T09:56:00,10021.18,10106.00,9067.54,9067.54,9065.14,9069.94,1436,13022557,191,4.81,0.020000
2024-01-01T09:57:00,9067.54,10021.18,9001.24,10021.18,10018.53,10023.83,1553,15568534,198,5.30,0.019333
2024-01-01T09:58:00,10021.18,10164.79,9067.54,9067.54,9065.14,9069.94,1386,12576569,195,4.81,0.020000
2024-01-01T09:59:00,9067.54,10021.19,9009.76,10021.19,10018.54,10023.84,1403,14069150,192,5.31,0.020000
2024-01-01T10:00:00,10021.19,10138.42,9067.54,9067.54,9065.14,9069.94,1690,15328366,197,4.81,0.020000
2024-01-01T10:01:00,9067.54,10021.18,8964.36,10021.18,10018.52,10023.84,1591,15948778,195,5.31,0.020000
2024-01-01T10:02:00,10021.18,10081.37,9067.55,9067.55,9065.14,9069.96,1203,10910841,164,4.81,0.020000
2024-01-01T10:03:00,9067.55,10021.19,9021.74,10021.19,10018.54,10023.84,1429,14327995,204,5.31,0.020000
2024-01-01T10:04:00,10021.19,10165.00,9067.55,9067.55,9065.14,9069.96,1663,15087959,232,4.81,0.020000
2024-01-01T10:05:00,9067.55,10021.20,8978.92,10021.20,10018.54,10023.86,1914,19187668,248,5.31,0.020000
2024-01-01T10:06:00,10021.20,10130.53,9067.55,9067.55,9065.16,9069.94,1369,12419734,201,4.79,0.019043
2024-01-01T10:07:00,9067.55,10021.20,9014.10,10021.20,10018.54,10023.86,1454,14574713,187,5.31,0.020000
2024-01-01T10:08:00,10021.20,10165.18,9067.56,9067.56,9065.16,9069.96,1610,14605340,215,4.81,0.020000
2024-01-01T10:09:00,9067.56,10021.22,9006.35,10021.22,10018.56,10023.88,1475,14785694,198,5.31,0.020000
2024-01-01T10:10:00,10021.22,10171.25,9067.58,9067.58,9065.18,9069.98,1903,17257455,229,4.81,0.020000
2024-01-01T10:11:00,9067.58,10021.22,8977.32,10021.22,10018.56,10023.88,1387,13901116,185,5.31,0.020000
2024-01-01T10:12:00,10021.22,10159.19,9067.59,9067.59,9065.18,9070.00,1883,17078072,234,4.81,0.020000
2024-01-01T10:13:00,9067.59,10021.22,8970.75,10021.22,10018.56,10023.88,1814,18182765,236,5.31,0.020000
2024-01-01T10:14:00,10021.22,10170.45,9067.57,9067.57,9065.16,9069.98,1818,16488630,236,4.81,0.020000
2024-01-01T10:15:00,9067.57,10021.22,8977.45,10021.22,10018.56,10023.88,1426,14298711,187,5.31,0.020000
2024-01-01T10:16:00,10021.22,10090.65,9067.57,9067.57,9065.16,9069.98,1425,12922767,187,4.81,0.020000
2024-01-01T10:17:00,9067.57,10021.21,9007.50,10021.21,10018.56,10023.86,1570,15736524,188,5.31,0.020000
2024-01-01T10:18:00,10021.21,10145.14,9067.56,9067.56,9065.16,9069.96,1544,14003725,209,4.81,0.020000
2024-01-01T10:19:00,9067.56,10021.21,8970.74,10021.21,10018.56,10023.86,1444,14474922,193,5.31,0.020000
2024-01-01T10:20:00,10021.21,10161.21,9067.57,9067.57,9065.16,9069.98,1735,15740370,223,4.81,0.020000
2024-01-01T10:21:00,9067.57,10021.22,8975.51,10021.22,10018.56,10023.88,1658,16622795,221,5.31,0.020000
2024-01-01T10:22:00,10021.22,10085.42,9067.57,9067.57,9065.16,9069.98,1532,13894762,198,4.81,0.020000
2024-01-01T10:23:00,9067.57,10021.21,8999.74,10021.21,10018.56,10023.86,1652,16561112,205,5.31,0.020000
2024-01-01T10:24:00,10021.21,10166.93,9067.57,9067.57,9065.16,9069.98,1763,15992401,220,4.81,0.020000
2024-01-01T10:25:00,9067.57,10021.22,8956.69,10021.22,10018.56,10023.88,1556,15594019,202,5.31,0.020000
2024-01-01T10:26:00,10021.22,10077.55,9067.57,9067.57,9065.16,9069.98,1389,12596854,191,4.81,0.020000
2024-01-01T10:27:00,9067.57,10021.21,8994.42,10021.21,10018.56,10023.86,1641,16453769,208,5.31,0.020000
2024-01-01T10:28:00,10021.21,10141.82,9067.58,9067.58,9065.18,9069.98,1651,14973323,210,4.81,0.020000
2024-01-01T10:29:00,9067.58,10021.22,9011.59,10021.22,10018.56,10023.88,1475,14783676,184,5.31,0.020000
2024-01-01T10:30:00,10021.22,10093.28,9067.57,9067.57,9065.16,9069.98,1537,13936950,199,4.81,0.020000
2024-01-01T10:31:00,9067.57,10021.21,9008.35,10021.21,10018.56,10023.86,1329,13327305,165,5.31,0.020000
2024-01-01T10:32:00,10021.21,10126.36,9067.57,9067.57,9065.16,9069.98,1484,13460232,191,4.81,0.020000
2024-01-01T10:33:00,9067.57,10021.21,8973.49,10021.21,10018.56,10023.86,1444,14470659,199,5.31,0.020000
2024-01-01T10:34:00,10021.21,10136.07,9067.56,9067.56,9065.17,9069.95,1313,11906621,183,4.78,0.018269
2024-01-01T10:35:00,9067.56,10021.21,9014.80,10021.21,10018.56,10023.86,1618,16223187,210,5.31,0.020000
2024-01-01T10:36:00,10021.21,10127.85,9067.56,9067.56,9065.16,9069.96,1339,12144143,181,4.81,0.020000
2024-01-01T10:37:00,9067.56,10021.19,8972.56,10021.19,10018.54,10023.84,1533,15363269,212,5.31,0.020000
2024-01-01T10:38:00,10021.19,10104.18,9067.54,9067.54,9065.14,9069.94,1596,14474919,197,4.81,0.020000
2024-01-01T10:39:00,9067.54,10021.19,9011.67,10021.19,10018.54,10023.84,1731,17356379,227,5.31,0.020000
2024-01-01T10:40:00,10021.19,10113.88,9067.54,9067.54,9065.15,9069.93,1370,12426626,179,4.78,0.018310
2024-01-01T10:41:00,9067.54,10021.18,8981.08,10021.18,10018.52,10023.84,1525,15290868,205,5.31,0.020000
2024-01-01T10:42:00,10021.18,10117.63,9067.53,9067.53,9065.12,9069.94,1312,11897332,179,4.81,0.020000
2024-01-01T10:43:00,9067.53,10021.18,8965.79,10021.18,10018.54,10023.82,1712,17160892,215,5.29,0.018346
2024-01-01T10:44:00,10021.18,10129.24,9067.54,9067.54,9065.14,9069.94,1989,18038587,252,4.81,0.020000
2024-01-01T10:45:00,9067.54,10021.18,8998.61,10021.18,10018.54,10023.82,1732,17361691,216,5.28,0.018005
2024-01-01T10:46:00,10021.18,10078.20,9067.55,9067.55,9065.14,9069.96,1318,11954881,169,4.81,0.020000
2024-01-01T10:47:00,9067.55,10021.20,9019.33,10021.20,10018.54,10023.86,1682,16864053,213,5.31,0.020000
2024-01-01T10:48:00,10021.20,10169.34,9067.56,9067.56,9065.16,9069.96,1691,15333759,206,4.81,0.020000
2024-01-01T10:49:00,9067.56,10021.20,8984.10,10021.20,10018.54,10023.86,1533,15364666,204,5.31,0.020000
2024-01-01T10:50:00,10021.20,10162.18,9067.57,9067.57,9065.16,9069.98,1439,13049100,187,4.81,0.020000
2024-01-01T10:51:00,9067.57,10021.21,8960.32,10021.21,10018.56,10023.86,1376,13798912,175,5.31,0.020000
2024-01-01T10:52:00,10021.21,10106.17,9067.57,9067.57,9065.16,9069.98,1295,11748073,183,4.81,0.020000
2024-01-01T10:53:00,9067.57,10021.21,8973.52,10021.21,10018.56,10023.86,1495,14983914,203,5.31,0.020000
2024-01-01T10:54:00,10021.21,10071.66,9067.56,9067.56,9065.16,9069.96,1450,13154399,193,4.81,0.020000
2024-01-01T10:55:00,9067.56,10021.19,8995.17,10021.19,10018.54,10023.84,1368,13716690,183,5.31,0.020000
2024-01-01T10:56:00,10021.19,10153.81,9067.55,9067.55,9065.14,9069.96,1481,13436509,207,4.81,0.020000
2024-01-01T10:57:00,9067.55,10021.19,8990.82,10021.19,10018.54,10023.84,1893,18973877,236,5.31,0.020000
2024-01-01T10:58:00,10021.19,10077.03,9067.55,9067.55,9065.16,9069.94,1572,14255746,209,4.78,0.018185
2024-01-01T10:59:00,9067.55,10021.20,8984.20,10021.20,10018.54,10023.86,1222,12247197,160,5.31,0.020000
2024-01-01T11:00:00,10021.20,10091.96,9067.55,9067.55,9065.14,9069.96,1343,12185344,189,4.81,0.020000
2024-01-01T11:01:00,9067.55,10021.18,9019.16,10021.18,10018.52,10023.84,1401,14045808,188,5.31,0.020000
2024-01-01T11:02:00,10021.18,10145.50,9067.53,9067.53,9065.12,9069.94,1602,14533322,215,4.81,0.020000
2024-01-01T11:03:00,9067.53,10021.17,9000.94,10021.17,10018.52,10023.82,1840,18448875,231,5.31,0.020000
2024-01-01T11:04:00,10021.17,10121.77,9067.52,9067.52,9065.12,9069.92,1524,13822176,194,4.81,0.020000
2024-01-01T11:05:00,9067.52,10021.15,8948.21,10021.15,10018.50,10023.80,1405,14089152,178,5.31,0.020000
2024-01-01T11:06:00,10021.15,10138.65,9067.52,9067.52,9065.12,9069.92,1680,15239145,216,4.81,0.020000
2024-01-01T11:07:00,9067.52,10021.15,8994.82,10021.15,10018.50,10023.80,1717,17208971,217,5.31,0.020000
2024-01-01T11:08:00,10021.15,10101.37,9067.51,9067.51,9065.10,9069.92,1786,16202221,215,4.81,0.020000
2024-01-01T11:09:00,9067.51,10021.14,8936.16,10021.14,10018.48,10023.80,1307,13101250,193,5.31,0.020000
2024-01-01T11:10:00,10021.14,10114.05,9067.50,9067.50,9065.10,9069.90,1754,15908363,235,4.81,0.020000
2024-01-01T11:11:00,9067.50,10021.14,8934.00,10021.14,10018.48,10023.80,1457,14606424,175,5.31,0.020000
2024-01-01T11:12:00,10021.14,10103.19,9067.51,9067.51,9065.10,9069.92,1355,12294185,164,4.81,0.020000
2024-01-01T11:13:00,9067.51,10021.14,9008.64,10021.14,10018.48,10023.80,1720,17244396,206,5.31,0.020000
2024-01-01T11:14:00,10021.14,10156.36,9067.51,9067.51,9065.10,9069.92,1657,15027796,217,4.81,0.020000
2024-01-01T11:15:00,9067.51,10021.14,8958.01,10021.14,10018.48,10023.80,1219,12216165,198,5.31,0.020000
2024-01-01T11:16:00,10021.14,10168.23,9067.50,9067.50,9065.10,9069.90,1544,14006190,192,4.81,0.020000
2024-01-01T11:17:00,9067.50,10021.14,9010.01,10021.14,10018.48,10023.80,1643,16472090,211,5.31,0.020000
2024-01-01T11:18:00,10021.14,10163.67,9067.51,9067.51,9065.10,9069.92,1520,13786076,215,4.81,0.020000
2024-01-01T11:19:00,9067.51,10021.15,9018.80,10021.15,10018.51,10023.79,1441,14442065,189,5.28,0.018132
2024-01-01T11:20:00,10021.15,10138.77,9067.51,9067.51,9065.10,9069.92,1638,14859893,225,4.81,0.020000
2024-01-01T11:21:00,9067.51,10021.15,8942.96,10021.15,10018.50,10023.80,1781,17851482,237,5.31,0.020000
2024-01-01T11:22:00,10021.15,10127.26,9067.52,9067.52,9065.12,9069.92,1347,12219378,184,4.81,0.020000
2024-01-01T11:23:00,9067.52,10021.15,8943.34,10021.15,10018.50,10023.80,1875,18790055,246,5.31,0.020000
